curves
3670	5	(-6.1514699999999998, 53.402700000000003) (-6.1514699999999998, 53.402700000000003) (-6.1514699999999998, 53.402700000000003) (-6.1514499999999996, 53.402700000000003) (-6.1514499999999996, 53.402700000000003)
3737	3	(-6.26044, 53.350700000000003) (-6.2100499999999998, 53.331600000000002) (-6.2107000000000001, 53.332500000000003)
6121	3	(-6.2549299999999999, 53.374099999999999) (-6.2549299999999999, 53.374099999999999) (-6.2549299999999999, 53.374099999999999)
3138	2	(-6.1437200000000001, 53.290900000000001) (-6.1357200000000001, 53.2926)
4407	1	(-6.4213699999999996, 53.415399999999998)
2054	5	(-6.3346, 53.306800000000003) (-6.3346, 53.306800000000003) (-6.3346, 53.306800000000003) (-6.3346, 53.306800000000003) (-6.3346, 53.306800000000003)
6136	1	(-6.2564500000000001, 53.335500000000003)
640	3	(-6.3240800000000004, 53.299799999999998) (-6.3234500000000002, 53.299700000000001) (-6.3234500000000002, 53.299700000000001)
2959	1	(-6.2982500000000003, 53.389899999999997)
1128	1	(-6.2554300000000005, 53.3489)
2766	5	(-6.2416900000000002, 53.266500000000001) (-6.2397, 53.264800000000001) (-6.23698, 53.265300000000003) (-6.23698, 53.265300000000003) (-6.2408099999999997, 53.269199999999998)
2525	1	(-6.29298, 53.346899999999998)
507	3	(-6.1364300000000007, 53.169600000000003) (-6.1364300000000007, 53.169600000000003) (-6.1364300000000007, 53.169600000000003)
4101	5	(-6.1905800000000006, 53.358800000000002) (-6.1905800000000006, 53.358800000000002) (-6.1905800000000006, 53.358800000000002) (-6.1905800000000006, 53.358800000000002) (-6.1905800000000006, 53.358800000000002)
477	1	(-6.2950699999999999, 53.346600000000002)
5221	5	(-6.1411199999999999, 53.294400000000003) (-6.1427399999999999, 53.292999999999999) (-6.1438899999999999, 53.290700000000001) (-6.1438899999999999, 53.290700000000001) (-6.14154, 53.294600000000003)
4957	1	(-6.22567, 53.314799999999998)
4557	3	(-6.3184800000000001, 53.325000000000003) (-6.3126199999999999, 53.326900000000002) (-6.3126199999999999, 53.326900000000002)
1952	1	(-6.1346999999999996, 53.294699999999999)
3188	2	(-6.2970000000000006, 53.351100000000002) (-6.2970000000000006, 53.351100000000002)
654	1	(-6.2587299999999999, 53.345799999999997)
1689	4	(-6.2562300000000004, 53.338799999999999) (-6.2585499999999996, 53.340299999999999) (-6.2584200000000001, 53.340699999999998) (-6.2502599999999999, 53.332999999999998)
4025	2	(-6.45085, 53.3476) (-6.45085, 53.3476)
3086	1	(-6.2420499999999999, 53.428100000000001)
4809	1	(-6.4272900000000002, 53.290799999999997)
1898	3	(-6.1537499999999996, 53.288600000000002) (-6.1537499999999996, 53.288600000000002) (-6.1537499999999996, 53.288600000000002)
5621	3	(-6.3956300000000006, 53.352600000000002) (-6.3956300000000006, 53.352600000000002) (-6.3956300000000006, 53.352600000000002)
5496	1	(-6.3734299999999999, 53.275599999999997)
6806	3	(-6.1010599999999995, 53.204300000000003) (-6.1090999999999998, 53.203499999999998) (-6.1028000000000002, 53.203800000000001)
7468	1	(-6.2188499999999998, 53.3095)
2584	1	(-6.2648299999999999, 53.417400000000001)
4733	1	(-6.2610700000000001, 53.3521)
7444	1	(-6.2218300000000006, 53.312899999999999)
7173	4	(-6.2385999999999999, 53.398000000000003) (-6.2313199999999993, 53.397500000000001) (-6.2302499999999998, 53.397599999999997) (-6.2633800000000006, 53.418199999999999)
153	2	(-6.2458, 53.292499999999997) (-6.2568400000000004, 53.290100000000002)
1135	1	(-6.2445199999999996, 53.459899999999998)
5042	4	(-6.1205699999999998, 53.220399999999998) (-6.1205699999999998, 53.220399999999998) (-6.1298500000000002, 53.289099999999998) (-6.1298500000000002, 53.289099999999998)
4986	1	(-6.2178500000000003, 53.308199999999999)
1624	3	(-6.2514000000000003, 53.332799999999999) (-6.25143, 53.332700000000003) (-6.25143, 53.332700000000003)
2115	4	(-6.1618000000000004, 53.398200000000003) (-6.20167, 53.373000000000005) (-6.2037199999999997, 53.371200000000002) (-6.16195, 53.397599999999997)
6232	3	(-6.1512500000000001, 53.391999999999996) (-6.15123, 53.391999999999996) (-6.15123, 53.391999999999996)
3417	5	(-6.3342800000000006, 53.306999999999995) (-6.3342800000000006, 53.306999999999995) (-6.3342800000000006, 53.306999999999995) (-6.3342800000000006, 53.306999999999995) (-6.3342800000000006, 53.306999999999995)
100	4	(-6.2319500000000003, 53.317700000000002) (-6.2319500000000003, 53.317700000000002) (-6.2080199999999994, 53.303400000000003) (-6.2080199999999994, 53.303400000000003)
6427	1	(-6.2947800000000003, 53.354300000000002)
2452	1	(-6.2920000000000007, 53.346499999999999)
961	3	(-6.2499199999999995, 53.339100000000002) (-6.2487000000000004, 53.336999999999996) (-6.2498300000000002, 53.338900000000002)
7333	1	(-6.3094800000000006, 53.319800000000001)
5939	1	(-6.2556000000000003, 53.334699999999998)
2687	1	(-6.2891199999999996, 53.318600000000004)
4238	1	(-6.2585499999999996, 53.3459)
4142	1	(-6.1184799999999999, 53.500100000000003)
5986	6	(-6.2040600000000001, 53.366900000000001) (-6.1990800000000004, 53.366300000000003) (-6.1990800000000004, 53.366300000000003) (-6.1937300000000004, 53.363999999999997) (-6.1937300000000004, 53.363999999999997) (-6.2001999999999997, 53.366300000000003)
751	5	(-6.1289300000000004, 53.186000000000007) (-6.1289300000000004, 53.186000000000007) (-6.1289300000000004, 53.186000000000007) (-6.1289300000000004, 53.186000000000007) (-6.1289300000000004, 53.186000000000007)
4156	1	(-6.1180500000000002, 53.5)
376	2	(-6.2417499999999997, 53.427799999999998) (-6.2417499999999997, 53.427799999999998)
4951	1	(-6.2181300000000004, 53.308500000000002)
230	1	(-6.2298499999999999, 53.432499999999997)
5071	6	(-6.1290100000000001, 53.186100000000003) (-6.1290100000000001, 53.186100000000003) (-6.1290100000000001, 53.186100000000003) (-6.1275000000000004, 53.187899999999999) (-6.1221199999999998, 53.196599999999997) (-6.1258699999999999, 53.195700000000002)
3178	2	(-6.2579699999999994, 53.339300000000001) (-6.1345900000000002, 53.294699999999999)
579	1	(-6.2341800000000003, 53.345300000000002)
4070	6	(-6.3180199999999997, 53.325200000000002) (-6.3180199999999997, 53.325200000000002) (-6.3164499999999997, 53.326300000000003) (-6.3195699999999997, 53.3279) (-6.3227000000000002, 53.3294) (-6.3180199999999997, 53.325200000000002)
5154	1	(-6.2511999999999999, 53.459600000000002)
2955	2	(-6.3034999999999997, 53.381799999999998) (-6.2983799999999999, 53.389699999999998)
6361	3	(-6.2643000000000004, 53.3553) (-6.2621799999999999, 53.353499999999997) (-6.2942900000000002, 53.354599999999998)
5508	2	(-6.3764500000000002, 53.285800000000002) (-6.3738000000000001, 53.277000000000001)
2523	1	(-6.2925699999999996, 53.347000000000001)
7438	1	(-6.2169099999999995, 53.306999999999995)
7237	1	(-6.2577199999999999, 53.3491)
4576	1	(-6.3314699999999995, 53.321599999999997)
7424	6	(-6.2071699999999996, 53.302700000000002) (-6.2071699999999996, 53.302700000000002) (-6.2049000000000003, 53.299300000000002) (-6.2039, 53.297199999999997) (-6.2039, 53.297199999999997) (-6.2039, 53.297199999999997)
3468	3	(-6.2582300000000002, 53.347799999999999) (-6.2582199999999997, 53.347799999999999) (-6.2582199999999997, 53.347799999999999)
5483	1	(-6.1865500000000004, 53.389400000000002)
5155	5	(-6.2556699999999994, 53.3491) (-6.2554600000000002, 53.3491) (-6.2554600000000002, 53.3491) (-6.2556699999999994, 53.3491) (-6.2556699999999994, 53.3491)
6281	1	(-6.2976700000000001, 53.351599999999998)
1473	4	(-6.4505300000000005, 53.330100000000002) (-6.4387800000000004, 53.328400000000002) (-6.4387800000000004, 53.328400000000002) (-6.45085, 53.329999999999998)
6548	3	(-6.2439200000000001, 53.428100000000001) (-6.2439300000000006, 53.428100000000001) (-6.2439300000000006, 53.428100000000001)
4615	2	(-6.3314000000000004, 53.3215) (-6.3310000000000004, 53.321399999999997)
90	5	(-6.15123, 53.442300000000003) (-6.1527699999999994, 53.445500000000003) (-6.1529800000000003, 53.447699999999998) (-6.1535500000000001, 53.450200000000002) (-6.1541199999999998, 53.450699999999998)
3474	1	(-6.2557199999999993, 53.348100000000002)
6852	6	(-6.4380499999999996, 53.359999999999999) (-6.4380499999999996, 53.359999999999999) (-6.4404000000000003, 53.358999999999995) (-6.4404000000000003, 53.358999999999995) (-6.4453500000000004, 53.3566) (-6.4453500000000004, 53.3566)
189	2	(-6.3911699999999998, 53.394500000000001) (-6.3911699999999998, 53.394500000000001)
4075	1	(-6.3200199999999995, 53.3249)
4047	1	(-6.3216299999999999, 53.325800000000001)
1031	2	(-6.1825199999999993, 53.396599999999999) (-6.1882800000000007, 53.3979)
611	1	(-6.2584499999999998, 53.345799999999997)
3155	1	(-6.1340500000000002, 53.294499999999999)
623	2	(-6.2579500000000001, 53.3461) (-6.2584900000000001, 53.345300000000002)
276	1	(-6.2565800000000005, 53.346000000000004)
3272	4	(-6.2914500000000002, 53.356400000000001) (-6.2880599999999998, 53.357399999999998) (-6.2880599999999998, 53.357399999999998) (-6.2847200000000001, 53.3581)
6245	2	(-6.1542699999999995, 53.389800000000001) (-6.1538599999999999, 53.389600000000002)
2596	1	(-6.2778, 53.416800000000002)
5807	4	(-6.4192499999999999, 53.420499999999997) (-6.4192499999999999, 53.420499999999997) (-6.4214699999999993, 53.415300000000002) (-6.4209500000000004, 53.415799999999997)
3217	1	(-6.1341800000000006, 53.294600000000003)
5137	4	(-6.2511700000000001, 53.459600000000002) (-6.2511700000000001, 53.459600000000002) (-6.25115, 53.459600000000002) (-6.25115, 53.459600000000002)
3083	1	(-6.2417199999999999, 53.427799999999998)
4823	1	(-6.4271799999999999, 53.290599999999998)
7443	3	(-6.2194799999999999, 53.309899999999999) (-6.2211999999999996, 53.311999999999998) (-6.2182199999999996, 53.305399999999999)
6784	2	(-6.0986699999999994, 53.078099999999999) (-6.1035300000000001, 53.081600000000002)
2309	5	(-6.25983, 53.3444) (-6.25983, 53.3444) (-6.2614300000000007, 53.344299999999997) (-6.2566899999999999, 53.347999999999999) (-6.2574100000000001, 53.3459)
1006	1	(-6.40205, 53.279299999999999)
6171	1	(-6.2654800000000002, 53.413999999999994)
7325	3	(-6.4192499999999999, 53.420499999999997) (-6.4192499999999999, 53.420499999999997) (-6.4192499999999999, 53.420499999999997)
6812	6	(-6.09213, 53.077100000000002) (-6.09213, 53.077100000000002) (-6.09213, 53.077100000000002) (-6.09213, 53.077100000000002) (-6.09213, 53.077100000000002) (-6.09213, 53.077100000000002)
3273	2	(-6.2243900000000005, 53.314399999999999) (-6.2280300000000004, 53.316499999999998)
466	1	(-6.2927, 53.347000000000001)
2407	4	(-6.2622999999999998, 53.313299999999998) (-6.2622999999999998, 53.313299999999998) (-6.2623199999999999, 53.313299999999998) (-6.2623199999999999, 53.313299999999998)
7233	1	(-6.2578300000000002, 53.349200000000003)
4769	1	(-6.2605500000000003, 53.356000000000002)
7252	1	(-6.2539199999999999, 53.349400000000003)
7145	1	(-6.25563, 53.348999999999997)
2632	2	(-6.2458200000000001, 53.292400000000001) (-6.2458200000000001, 53.292400000000001)
5105	5	(-6.2505499999999996, 53.339300000000001) (-6.2505699999999997, 53.339300000000001) (-6.2505699999999997, 53.339300000000001) (-6.2503800000000007, 53.339199999999998) (-6.2503800000000007, 53.339199999999998)
5770	6	(-6.2527999999999997, 53.349499999999999) (-6.2510699999999995, 53.349800000000002) (-6.2500400000000003, 53.351399999999998) (-6.2500400000000003, 53.351399999999998) (-6.2474499999999997, 53.353999999999999) (-6.2576999999999998, 53.349200000000003)
3149	1	(-6.1338699999999999, 53.294400000000003)
4199	3	(-6.3250199999999994, 53.3001) (-6.3233199999999998, 53.301499999999997) (-6.3229600000000001, 53.295400000000001)
435	1	(-6.2928199999999999, 53.346899999999998)
1634	1	(-6.2590699999999995, 53.346699999999998)
4201	3	(-6.2608699999999997, 53.344299999999997) (-6.2642499999999997, 53.344200000000001) (-6.2584499999999998, 53.3459)
6868	5	(-6.2019000000000002, 53.293399999999998) (-6.1980199999999996, 53.291400000000003) (-6.1942699999999995, 53.286299999999997) (-6.1908199999999995, 53.280900000000003) (-6.1875800000000005, 53.279600000000002)
3597	4	(-6.2622300000000006, 53.313299999999998) (-6.2622300000000006, 53.313299999999998) (-6.2622300000000006, 53.313299999999998) (-6.2622300000000006, 53.313299999999998)
6418	1	(-6.2975199999999996, 53.351599999999998)
513	5	(-6.1361800000000004, 53.169199999999996) (-6.1364700000000001, 53.169600000000003) (-6.1364700000000001, 53.169600000000003) (-6.1364700000000001, 53.169600000000003) (-6.1364700000000001, 53.169600000000003)
5710	1	(-6.3957199999999998, 53.352800000000002)
515	1	(-6.1366800000000001, 53.167200000000001)
3039	3	(-6.2985300000000004, 53.389499999999998) (-6.2984499999999999, 53.389499999999998) (-6.2983799999999999, 53.389699999999998)
4470	3	(-6.3667699999999998, 53.340200000000003) (-6.3667699999999998, 53.340200000000003) (-6.3667699999999998, 53.340200000000003)
2812	5	(-6.1199500000000002, 53.188999999999993) (-6.1199500000000002, 53.188999999999993) (-6.1200900000000003, 53.188899999999997) (-6.12012, 53.188400000000001) (-6.1199500000000002, 53.188999999999993)
3496	1	(-6.4499599999999999, 53.4146)
5635	3	(-6.3954000000000004, 53.351999999999997) (-6.3935199999999996, 53.350900000000003) (-6.3983499999999998, 53.353499999999997)
3677	1	(-6.2623800000000003, 53.346200000000003)
7290	2	(-6.2466300000000006, 53.354900000000001) (-6.2570699999999997, 53.348799999999997)
179	1	(-6.2458, 53.292400000000001)
6342	2	(-6.2523, 53.331600000000002) (-6.29413, 53.354700000000001)
1879	1	(-6.1537499999999996, 53.288600000000002)
3629	3	(-6.15083, 53.402299999999997) (-6.1535299999999999, 53.4026) (-6.1511300000000002, 53.402299999999997)
2704	4	(-6.27705, 53.377699999999997) (-6.2742500000000003, 53.377099999999999) (-6.2708699999999995, 53.376100000000001) (-6.27461, 53.419699999999999)
2263	6	(-6.2178199999999997, 53.305500000000002) (-6.2178199999999997, 53.305500000000002) (-6.2188800000000004, 53.304900000000004) (-6.2188800000000004, 53.304900000000004) (-6.2188800000000004, 53.304900000000004) (-6.2188800000000004, 53.304900000000004)
1918	1	(-6.1537699999999997, 53.288600000000002)
6797	1	(-6.1009699999999993, 53.204300000000003)
3654	1	(-6.15144, 53.402799999999999)
918	1	(-6.14269, 53.294699999999999)
3492	1	(-6.4749699999999999, 53.419499999999999)
6302	2	(-6.2460800000000001, 53.328400000000002) (-6.2489400000000002, 53.329599999999999)
4362	1	(-6.3293200000000001, 53.377299999999998)
3203	2	(-6.2970800000000002, 53.351100000000002) (-6.2970800000000002, 53.351100000000002)
135	2	(-6.2576199999999993, 53.292099999999998) (-6.2437399999999998, 53.289499999999997)
2198	1	(-6.2558800000000003, 53.348100000000002)
916	1	(-6.1356299999999999, 53.292700000000004)
4031	1	(-6.4511500000000002, 53.347799999999999)
3606	3	(-6.1514800000000003, 53.402799999999999) (-6.1514800000000003, 53.402799999999999) (-6.1514800000000003, 53.402799999999999)
6637	2	(-6.1419699999999997, 53.294800000000002) (-6.1401699999999995, 53.293999999999997)
2305	1	(-6.2556199999999995, 53.348100000000002)
5435	3	(-6.40097, 53.278999999999996) (-6.40097, 53.278999999999996) (-6.4009199999999993, 53.278999999999996)
3691	1	(-6.3749500000000001, 53.332500000000003)
6694	3	(-6.1179800000000002, 53.499899999999997) (-6.1185700000000001, 53.5002) (-6.1185700000000001, 53.5002)
6115	1	(-6.2750199999999996, 53.386400000000002)
6300	1	(-6.2973699999999999, 53.351399999999998)
2804	4	(-6.2662699999999996, 53.397500000000001) (-6.2662699999999996, 53.397500000000001) (-6.2662699999999996, 53.397500000000001) (-6.2587000000000002, 53.394399999999997)
1868	1	(-6.15123, 53.391999999999996)
2914	1	(-6.2420000000000009, 53.342799999999997)
6434	3	(-6.1345900000000002, 53.294699999999999) (-6.1357999999999997, 53.292499999999997) (-6.13483, 53.294800000000002)
4590	1	(-6.2275999999999998, 53.368499999999997)
7028	1	(-6.2273199999999997, 53.368499999999997)
3126	1	(-6.1348699999999994, 53.294899999999998)
192	1	(-6.3977000000000004, 53.3934)
7392	1	(-6.3081300000000002, 53.316299999999998)
4959	1	(-6.2183299999999999, 53.305399999999999)
6439	1	(-6.29312, 53.3553)
2945	2	(-6.4272300000000007, 53.290700000000001) (-6.4272300000000007, 53.290700000000001)
2277	5	(-6.2189199999999998, 53.305) (-6.2189199999999998, 53.305) (-6.2179900000000004, 53.305500000000002) (-6.2189199999999998, 53.305) (-6.2189199999999998, 53.305)
6471	1	(-6.2961800000000006, 53.353400000000001)
5097	1	(-6.2505800000000002, 53.339399999999998)
6545	1	(-6.2439499999999999, 53.428100000000001)
7208	1	(-6.1011800000000003, 53.204700000000003)
3296	3	(-6.2873999999999999, 53.357599999999998) (-6.2960599999999998, 53.353499999999997) (-6.2976800000000006, 53.351599999999998)
2272	2	(-6.2179900000000004, 53.305500000000002) (-6.2027900000000002, 53.294400000000003)
338	1	(-6.1771099999999999, 53.301000000000002)
7281	3	(-6.1617699999999997, 53.397599999999997) (-6.1617499999999996, 53.397599999999997) (-6.1617499999999996, 53.397599999999997)
3026	3	(-6.2982699999999996, 53.389899999999997) (-6.2982699999999996, 53.389899999999997) (-6.2983799999999999, 53.389699999999998)
3511	2	(-6.1164199999999997, 53.3919) (-6.1164199999999997, 53.3919)
1166	6	(-6.2557499999999999, 53.348999999999997) (-6.2557499999999999, 53.348999999999997) (-6.2552699999999994, 53.3491) (-6.2554600000000002, 53.3491) (-6.2552500000000002, 53.3491) (-6.2557499999999999, 53.348999999999997)
3288	4	(-6.2956400000000006, 53.353700000000003) (-6.2929300000000001, 53.355400000000003) (-6.2900800000000006, 53.356999999999999) (-6.2927999999999997, 53.355499999999999)
5668	1	(-6.3956200000000001, 53.352600000000002)
1480	1	(-6.2770999999999999, 53.418100000000003)
3861	2	(-6.2585600000000001, 53.356999999999999) (-6.2616500000000004, 53.355499999999999)
543	3	(-6.1669300000000007, 53.270899999999997) (-6.1669300000000007, 53.270899999999997) (-6.1669300000000007, 53.270899999999997)
3489	1	(-6.4749699999999999, 53.419499999999999)
2964	2	(-6.3956099999999996, 53.3523) (-6.3956200000000001, 53.352600000000002)
6659	2	(-6.3918699999999999, 53.394100000000002) (-6.3918699999999999, 53.394100000000002)
6380	1	(-6.1357200000000001, 53.295200000000001)
45	1	(-6.2566699999999997, 53.347999999999999)
4935	3	(-6.2742300000000002, 53.353200000000001) (-6.2742300000000002, 53.353200000000001) (-6.2742300000000002, 53.353200000000001)
1220	3	(-6.2590199999999996, 53.3474) (-6.2588800000000004, 53.347299999999997) (-6.2588800000000004, 53.347299999999997)
3695	1	(-6.2611699999999999, 53.346499999999999)
4230	3	(-6.3175699999999999, 53.3247) (-6.3174800000000007, 53.324800000000003) (-6.3193400000000004, 53.299100000000003)
7476	1	(-6.2188300000000005, 53.304900000000004)
4568	2	(-6.33047, 53.3217) (-6.3311500000000001, 53.321399999999997)
966	2	(-6.24953, 53.338999999999999) (-6.2498300000000002, 53.338900000000002)
7379	1	(-6.2648900000000003, 53.326700000000002)
6483	2	(-6.2609300000000001, 53.351599999999998) (-6.2587800000000007, 53.3917)
5649	4	(-6.29833, 53.390300000000003) (-6.2988300000000006, 53.391300000000001) (-6.2999599999999996, 53.392099999999999) (-6.2984999999999998, 53.389600000000002)
115	1	(-6.2505199999999999, 53.339300000000001)
4233	4	(-6.3102, 53.325299999999999) (-6.3055500000000002, 53.325099999999999) (-6.3223599999999998, 53.295200000000001) (-6.3223599999999998, 53.295200000000001)
2567	5	(-6.2576999999999998, 53.349200000000003) (-6.2282500000000001, 53.3643) (-6.2282500000000001, 53.3643) (-6.2263000000000002, 53.364899999999999) (-6.2560500000000001, 53.348999999999997)
450	3	(-6.2612800000000002, 53.347099999999998) (-6.2603300000000006, 53.347299999999997) (-6.2603300000000006, 53.347299999999997)
484	1	(-6.1367699999999994, 53.168500000000002)
7457	1	(-6.2174699999999996, 53.305900000000001)
878	1	(-6.2508300000000006, 53.339500000000001)
5796	2	(-6.2297699999999994, 53.3568) (-6.2297699999999994, 53.3568)
4148	1	(-6.1185, 53.500100000000003)
4235	2	(-6.3258599999999996, 53.298200000000001) (-6.3209900000000001, 53.296700000000001)
4367	2	(-6.3284799999999999, 53.377299999999998) (-6.3284799999999999, 53.377299999999998)
3306	1	(-6.1339999999999995, 53.2943)
1277	2	(-6.2180300000000006, 53.305500000000002) (-6.2180300000000006, 53.305500000000002)
4315	1	(-6.2577199999999999, 53.3489)
3637	2	(-6.2356300000000005, 53.363) (-6.1511300000000002, 53.402299999999997)
1064	1	(-6.1838300000000004, 53.389099999999999)
163	2	(-6.25488, 53.355699999999999) (-6.25488, 53.355699999999999)
997	2	(-6.3908500000000004, 53.349499999999999) (-6.3957300000000004, 53.352600000000002)
2005	1	(-6.3401100000000001, 53.308300000000003)
7331	2	(-6.2774999999999999, 53.416400000000003) (-6.2774999999999999, 53.416400000000003)
491	1	(-6.2925699999999996, 53.347000000000001)
5301	1	(-6.2049599999999998, 53.365099999999998)
4765	1	(-6.2589199999999998, 53.356900000000003)
2504	2	(-6.2833899999999998, 53.347000000000001) (-6.2511299999999999, 53.349899999999998)
802	1	(-6.1012500000000003, 53.204700000000003)
157	5	(-6.2464599999999999, 53.292499999999997) (-6.2464599999999999, 53.292499999999997) (-6.2464599999999999, 53.292499999999997) (-6.24587, 53.292400000000001) (-6.24587, 53.292400000000001)
6310	1	(-6.2978199999999998, 53.352400000000003)
401	4	(-6.2587800000000007, 53.294199999999996) (-6.2706300000000006, 53.3324) (-6.2689199999999996, 53.332500000000003) (-6.2625900000000003, 53.2928)
3624	3	(-6.1860499999999998, 53.398000000000003) (-6.1871700000000001, 53.396599999999999) (-6.1549699999999996, 53.402799999999999)
3331	3	(-6.2622200000000001, 53.353499999999997) (-6.2622200000000001, 53.353499999999997) (-6.2611400000000001, 53.3523)
5605	3	(-6.2606299999999999, 53.352899999999998) (-6.2606000000000002, 53.352899999999998) (-6.2606000000000002, 53.352899999999998)
3007	3	(-6.3956099999999996, 53.3523) (-6.3956099999999996, 53.3523) (-6.3947699999999994, 53.351500000000001)
7370	1	(-6.3034600000000003, 53.3185)
7324	1	(-6.2447699999999999, 53.331499999999998)
127	5	(-6.21631, 53.384399999999999) (-6.2196400000000001, 53.384399999999999) (-6.2196400000000001, 53.384399999999999) (-6.2233099999999997, 53.384900000000002) (-6.2203800000000005, 53.373899999999999)
4150	2	(-6.1184699999999994, 53.500100000000003) (-6.1080399999999999, 53.493299999999998)
1319	3	(-6.2396000000000003, 53.323900000000002) (-6.2420499999999999, 53.325699999999998) (-6.2420499999999999, 53.325699999999998)
